Date,Drill,Athlete Identifier,Playing Position,Start Time,Duration,Participation,Distance Covered(m),Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,Max Speed,Avg Speed,Max HR,Avg HR,HR Exertion,Time in HR Zone 1,Time in HR Zone 2,Time in HR Zone 3,Time in HR Zone 4,Time in HR Zone 5,Time in HR Zone 6,Speed Exertion,Sprint Count,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,New Bodyload,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 4,Impacts Zone 5,Impacts Zone 6,Running Series,Running Imbalance,Running Imbalance Standard Deviation,Running Symmetry Footstrikes,Metabolic Load Time Zone 1,Metabolic Load Time Zone 2,Metabolic Load Time Zone 3,Metabolic Load Time Zone 4,Metabolic Load Time Zone 5,Metabolic Load (relative),Metabolic Power Average,High-Metabolic-Power Distance,Equivalent Distance,Metabolic Load Distance Zone 1,Metabolic Load Distance Zone 2,Metabolic Load Distance Zone 3,Metabolic Load Distance Zone 4,Metabolic Load Distance Zone 5,Metabolic Load (absolute),Repeat Sprints,Sprint Max Acceleration,Sprint Total Distance,Work Rate Effort Count,Work Rate Effort Duration,Work Rate Effort Distance
2/11/16,Rondos,P16,Central Defender,2/11/16 17:53,9.3,Full,531,73.8,149.9,298.2,9.1,0,0,12.9,3.4,171,135.8,34,0.1,0.9,2.1,2.3,2.6,1.4,60.6,3,30,3,0,26,4,1,8.1,627,76,13,0,0,0,0,0,0,0,3.2,1.6,0.4,0,0,2.9,5.2,72.6,622.4,223,231.3,68.6,3.9,0,260.2,0,2.3,26.7,0,0,0
2/11/16,Rondos-1,P16,Central Defender,2/11/16 18:02,8.5,Full,250.5,108.1,128.9,13.5,0,0,0,9.3,1.8,172,150.5,42.9,0,0,0,2.6,4.1,1.9,3.1,0,11,0,0,20,2,0,3.9,301,12,2,0,1,0,0,0,0,0,3.9,0.4,0.1,0,0,1.5,2.9,7.3,317.4,192,42,7.3,0,0,132.7,0,0,0,0,0,0
2/11/16,Passing Practice,P16,Central Defender,2/11/16 18:13,18.7,Full,1321.4,114.7,248.8,633,312.3,12.4,0,20.6,4.2,182,148.5,102.5,0.2,1,2.1,3.7,4.6,7.1,269.2,13,35,13,0,34,7,3,15.7,1423,128,11,2,0,0,6,3.1,2.6,92,5.9,3.6,0.9,0.2,0,6.7,6,250.4,1450,420.8,646.4,183,66.3,1.1,606.1,3,3,232.9,6,0.004167,618.6
2/11/16,Training Game- playing out from back,P16,Central Defender,2/11/16 18:35,24.9,Full,1591.7,221.4,588.3,557,221.7,3.4,0,20.4,3.8,182,146.2,115.6,0.2,0.3,2.3,8.1,9.5,4.6,212.7,9,62,8,1,54,14,9,18.7,1372,127,28,3,0,0,0,0,0,0,11.8,2.9,1,0.3,0,8.2,5.5,269,1769.8,847.8,470,200.2,65.2,3.5,739.7,1,3.6,74.3,3,0.002083,301.5
2/11/16,Training Game,P16,Central Defender,2/11/16 19:02,10.9,Full,1319.4,73.5,347.9,661.4,188,45.8,2.8,25.1,7.3,188,175.8,101.4,0,0.1,0.1,0.3,0.5,9.9,248.1,13,46,10,3,47,12,6,17.5,1593,123,18,4,0,0,2,7.3,2.2,25,5.5,3.6,0.7,0.2,0.1,6.8,10.4,245.2,1458.8,479.9,590.4,158.8,66,20.4,609.7,6,3.6,170.2,9,0.00625,1077.4
2/11/16,Rondos,P22,Midfielder,2/11/16 17:53,9.3,Full,538.1,71.3,158.7,274.4,33.7,0,0,14.5,3.5,188,159.6,64.5,0,0.5,0.5,1,2.3,5,69.6,14,34,13,1,41,4,2,11.5,727,104,8,0,1,0,0,0,0,0,3.5,1.2,0.5,0.1,0,3.1,5.5,116.8,657.4,248.2,173.1,97,19.9,0,274.8,9,3.4,114.3,0,0,0
2/11/16,Rondos-1,P22,Midfielder,2/11/16 18:02,8.5,Full,400,156.9,185.1,57.9,0,0,0,11.8,2.8,191,165,63.4,0,0,0,0.5,2.9,5.1,11.6,10,19,9,1,32,7,1,6,510,35,7,0,0,0,0,0,0,0,5.2,0.6,0.2,0,0,2.1,4.2,32.4,462.7,295.6,71.8,26.7,4.3,1.4,193.4,5,3.1,37.6,0,0,0
2/11/16,Passing Practice,P22,Midfielder,2/11/16 18:13,18.7,Full,1331.2,78.3,243.6,580.4,365.3,63.5,0,23.2,4.3,194,165.2,140.5,0,0,1.1,3.4,1.8,12.4,324.2,23,49,20,3,49,15,6,30.6,1327,254,36,6,1,1,8,5.8,2.6,113,4.9,3,1.2,0.4,0,7.1,6.3,393.5,1530.5,409.5,526.8,273.8,106.5,13.3,639.7,6,3.5,328.7,8,0.005556,815.3
2/11/16,Training Game- playing out from back,P22,Midfielder,2/11/16 18:35,24.9,Full,1641.1,210.8,590.6,534.3,281.8,23.6,0,21,4,179,146.9,116.6,0,0.1,2.2,8.2,9.7,4.7,250.2,24,57,21,3,44,14,14,24.7,1634,209,20,4,0,0,2,5.6,4,21,11.5,3,0.9,0.3,0.1,8.7,5.8,314,1867,856.7,470.3,196.6,90.3,27.1,780.3,6,3.5,274.3,5,0.003472,501.9
2/11/16,Training Game,P22,Midfielder,2/11/16 19:02,10.9,Full,1599.7,47.4,332.1,773.3,434.3,12.5,0,21.1,8.8,201,182.5,104.2,0,0,0,0.2,0.3,10.5,358,17,58,16,1,51,17,12,30,1624,264,40,3,0,0,5,4.3,3.3,58,5.3,3.8,1.3,0.3,0,8.2,12.5,402.5,1756.1,537.7,657.5,304.4,83.9,14.2,734,7,3.3,187.7,10,0.006944,1407.6
2/11/16,Rondos,P21,Midfielder,2/11/16 17:53,9.3,Full,639.6,107.5,116.8,254.4,160.9,0,0,16.4,4.1,194,165.9,70.5,0,0.3,0.6,0.3,2.3,5.9,128.7,17,33,16,0,26,21,0,11.2,684,97,23,0,0,0,0,0,0,0,4,0.9,0.9,0.2,0,3.8,6.7,227.8,810.5,261.4,150.5,179.9,46.2,1.8,338.8,11,2.9,152.6,1,0.000694,100.1
2/11/16,Rondos-1,P21,Midfielder,2/11/16 18:02,8.5,Full,395.9,148.3,180.8,63.3,3.5,0,0,13.3,2.8,198,181.1,79.6,0,0,0,0,0.7,7.8,14.4,13,26,12,1,39,9,3,7.5,476,53,7,2,0,0,0,0,0,0,4.8,0.7,0.2,0,0,2.1,4.2,35.1,462.8,278.8,82,28.3,6.9,0,193.4,7,3.2,43.8,0,0,0
2/11/16,Passing Practice,P21,Midfielder,2/11/16 18:13,18.7,Full,1390.7,91.3,252.6,509.5,467.1,70.2,0,24.3,4.5,197,172.9,149.7,0,0,0,1.4,5,12.3,360.5,24,53,21,3,60,17,10,22.9,1582,210,20,1,1,0,4,4.4,5,61,5.3,2.7,1.3,0.5,0.1,7.9,7,469.9,1693.5,418.3,502.5,294.4,142.6,32.8,707.8,8,3.5,373.1,7,0.004861,749.3
2/11/16,Training Game- playing out from back,P21,Midfielder,2/11/16 18:35,24.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/16,Training Game,P21,Midfielder,2/11/16 19:02,10.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/16,Rondos,P23,Attacker,2/11/16 17:53,9.3,Full,559.3,53.9,150.7,302.7,52,0,0,14.9,3.6,151,119.5,19.9,1.1,1.6,1.8,3.3,1.4,0,83.7,7,37,7,0,30,10,0,19.4,596,216,20,1,0,0,0,0,0,0,3,1.4,0.6,0.1,0,3.1,5.6,128.5,673.8,212.3,215.4,115.9,12.6,0,281.6,1,2.6,69.6,0,0,0
2/11/16,Rondos-1,P23,Attacker,2/11/16 18:02,8.5,Full,327.6,124.8,178.3,24.5,0,0,0,10.6,2.3,148,123.1,17.3,0.4,1.2,2.3,4.4,0.3,0,5.4,1,20,1,0,33,3,0,11.6,465,92,13,1,0,0,0,0,0,0,4.5,0.6,0,0,0,1.8,3.5,6.7,380,249.9,62.1,6.7,0,0,158.8,0,2.1,4.6,0,0,0
2/11/16,Passing Practice,P23,Attacker,2/11/16 18:13,18.7,Full,1286.2,92.8,276,569.7,307.3,40.5,0,22.5,4.1,158,119.6,42.1,4.2,1.3,2.9,6.7,3.2,0,270.7,9,44,8,1,36,4,1,50.5,1176,337,64,5,4,3,9,2.4,3.4,138,5.4,3.2,0.9,0.2,0,6.5,5.8,289.6,1403.7,418.3,573.7,217.9,66.7,5.1,586.7,2,3.1,170.3,7,0.004861,703.1
2/11/16,Training Game- playing out from back,P23,Attacker,2/11/16 18:35,24.9,Full,1694.3,212,629.5,587.9,237.8,27.1,0,22.1,4.1,152,115,40.7,1.8,4.9,11.7,6.1,0.5,0,243.1,12,55,10,2,54,14,2,42.5,1196,368,59,6,3,0,1,0.1,0,10,11.9,3.2,0.9,0.3,0,8.8,5.9,281.3,1884.6,899.7,505.6,188.9,78.6,13.7,787.7,0,3.6,141.9,3,0.002083,301.2
2/11/16,Training Game,P23,Attacker,2/11/16 19:02,10.9,Full,1457,72.1,372.4,580.5,354.3,64.9,12.7,25.7,8,167,146.4,49.3,0,0.4,0.6,2.6,6.3,1,341.9,6,56,6,0,55,14,2,42.6,1292,324,75,7,2,0,1,4.2,0,22,5.6,3.4,1.2,0.3,0,7.4,11.3,367.4,1593.3,507.2,579.5,260.7,106.7,0,665.9,1,2.7,81.9,10,0.006944,1247.2
3/11/16,Rondos,P21,Midfielder,3/11/16 17:49,19.8,Full,940.5,197,314,315.5,113.9,0,0,15.7,2.9,196,165.7,145,0,0.4,0.8,2,4.6,11.9,119.6,36,39,32,3,69,27,1,20.3,1316,186,20,4,0,0,0,0,0,0,8.4,1.7,0.7,0.3,0,5.6,4.7,204.2,1200.5,495.6,240.6,136.4,56.3,11.5,501.8,25,3.3,236.7,2,0.001389,206.2
3/11/16,Passing Practice,P21,Midfielder,3/11/16 18:20,8.8,Full,540.9,60.7,101.3,188.2,175.6,15.1,0,21.5,3.7,188,171.9,76,0,0,0,0,1.8,7,129.9,11,26,10,1,20,9,1,10,644,86,12,3,0,0,4,1.4,3.2,45,2.6,1,0.6,0.1,0,2.9,5.5,171.6,628.3,188.3,180.1,134.3,33.3,4,262.6,3,3,127.7,2,0.001389,200.4
3/11/16,Game Training,P21,Midfielder,3/11/16 18:30,21.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/16,Rondos,P20,Wide Attacker,3/11/16 17:49,19.8,Full,874.3,181.8,378.5,287.7,26.2,0,0,13.8,2.7,161,123.9,32.1,1.8,4.7,7.8,4.6,0.7,0,70.2,8,48,8,0,62,4,1,11.7,1296,62,0,0,2,0,0,0,0,0,8.3,1.9,0.6,0.1,0,4.9,4.1,108.3,1056.7,497.2,256.8,94.8,12.8,0.7,441.6,0,2.8,46,0,0,0
3/11/16,Passing Practice,P20,Wide Attacker,3/11/16 18:20,8.8,Full,416.5,47.5,111.7,125.8,94.6,36.8,0,22.6,2.8,157,121.6,13.3,0.4,3.2,3.3,1.8,0,0,92.1,4,17,2,2,7,4,1,6.3,416,41,7,0,1,0,2,-2.8,2.5,23,2.4,0.8,0.3,0.1,0,2.2,4.2,107,474.3,171.4,136.8,66.9,30.7,9.4,198.2,1,3.8,84.4,1,0.000694,100.4
3/11/16,Game Training,P20,Wide Attacker,3/11/16 18:30,21.9,Full,1678.2,94.3,505.1,612.6,407.2,54.8,4.2,25.3,4.6,182,127.9,55.4,5.8,3.2,2.2,4.6,5.3,0.7,345.3,20,42,20,1,47,7,8,20.7,1725,178,10,4,0,0,0,0,0,0,8.6,3,1.1,0.5,0.1,8.7,6.6,422.6,1881.5,720.8,531.4,258.5,125.5,38.6,786.4,8,3.8,261,11,0.007639,1191
3/11/16,Rondos,P24,Midfielder,3/11/16 17:49,19.8,Full,797.7,172,253.3,332.8,39.5,0,0,14.7,2.4,165,132,67,0.7,2,4.4,4.7,6.2,1.5,84,13,39,13,0,53,11,0,13.2,1405,91,1,0,0,0,0,0,0,0,6.9,1.6,0.7,0.2,0,4.7,4,158.7,1012.7,415.8,222.9,119.2,34.7,4.8,423.3,5,2.7,91.3,0,0,0
3/11/16,Passing Practice,P24,Midfielder,3/11/16 18:20,8.8,Full,525.9,56,106.1,173.5,163.4,24.1,2.8,25.8,3.6,164,140.5,34.8,0,0.6,1.4,2.1,3.9,0.9,134.7,11,16,10,1,16,2,4,5.7,628,45,4,0,0,0,3,-4,0.8,40,2.6,1.1,0.4,0.1,0,2.8,5.3,137.2,604.1,183.8,203.3,96,30.2,11,252.5,5,3.5,181.9,2,0.001389,200.3
3/11/16,Game Training,P24,Midfielder,3/11/16 18:30,21.9,Full,1674,128.1,481.4,696,341.4,27.1,0,22.5,4.6,184,139.4,107.6,2.1,2.9,2.7,2.8,3.5,8,310.4,37,53,32,5,65,23,12,19.2,1848,154,17,2,0,0,0,0,0,0,8.7,3.2,1.5,0.4,0.1,8.9,6.8,431.2,1920.3,724.2,517.8,311.6,104.5,15.1,802.6,21,3.7,343.9,12,0.008333,1350.6
3/11/16,Rondos,P11,Central Defender,3/11/16 17:49,19.8,Full,45.8,34.5,11.3,0,0,0,0,6.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,3,2,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.2,0.2,0.9,51,43.8,1.1,0.9,0,0,19,0,0,0,0,0,0
3/11/16,Passing Practice,P11,Central Defender,3/11/16 18:20,8.8,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/16,Game Training,P11,Central Defender,3/11/16 18:30,21.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/16,Rondos,P17,Wide Defender,3/11/16 17:49,19.8,Full,812.6,193.8,283.2,247.7,88,0,0,15.8,2.5,172,143.2,87.5,0.2,0.9,2.6,4.6,8.3,3.1,92.8,23,48,23,0,67,10,0,21.9,1201,185,44,1,0,0,0,0,0,0,7.3,1.5,0.7,0.2,0,4.8,4.1,173.4,1035.8,435.6,203.5,131.5,39.8,2.1,432.9,14,2.8,176.2,0,0,0
3/11/16,Passing Practice,P17,Wide Defender,3/11/16 18:20,8.8,Full,531.1,63.7,127.2,141,175.2,24,0,24.3,3.6,175,153.7,50.6,0,0,0.1,2,4.3,2.4,122.1,7,14,5,2,19,4,1,11.3,458,126,12,6,0,0,2,-0.1,2,33,3,0.8,0.5,0.1,0,2.8,5.3,168.4,596.8,222.3,137.2,123.5,37.9,7,249.4,1,3.3,157,2,0.001389,200.3
3/11/16,Game Training,P17,Wide Defender,3/11/16 18:30,21.9,Full,1698.2,160.6,597.5,561,328.8,50.4,0,23.2,4.7,180,144.6,106.9,0,0.3,5.9,4.6,3.5,7.6,292.1,12,46,11,1,36,20,6,34.6,1379,268,55,16,1,2,2,0.7,5.7,20,10.7,3.1,1,0.4,0,8.8,6.7,361.2,1899.6,822.2,514.2,228.2,117.7,15.3,794,2,3.2,150.1,11,0.007639,1163.1
3/11/16,Rondos,P25,Midfielder,3/11/16 17:49,19.8,Full,976.7,261.9,362.2,342,10.5,0,0,13.6,3,173,144.5,86.8,0,0.2,2.6,7.1,6.8,2.9,69.9,11,51,11,0,63,8,1,14.5,1556,81,5,0,0,0,0,0,0,0,9.5,1.8,0.6,0.2,0,5.3,4.5,129.2,1137.2,597.4,250.1,98,29.6,1.5,475.3,3,2.8,74.2,1,0.000694,100
3/11/16,Passing Practice,P25,Midfielder,3/11/16 18:20,8.8,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/16,Game Training,P25,Midfielder,3/11/16 18:30,21.9,Full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/16,Rondos,P26,Attacker,3/11/16 17:49,19.8,Full,695.5,174.7,221,293.6,6.2,0,0,12.8,2.1,182,132.8,70.6,1,2.1,4.8,5,3.3,3.6,58.9,10,44,10,0,55,5,0,18.8,1370,202,32,1,0,0,0,0,0,0,6.7,1.5,0.6,0.1,0,4.1,3.4,108.7,877.7,372.4,214.4,93.6,13.7,1.4,366.9,3,2.8,61.4,0,0,0
3/11/16,Passing Practice,P26,Attacker,3/11/16 18:20,8.8,Full,473.6,53,95.2,164.5,147.1,13.8,0,21.3,3.2,183,142.1,42.8,0,1.3,1.6,0.9,2.4,2.7,110.8,11,19,9,2,25,3,1,10.5,573,142,11,0,0,1,3,2.3,2.1,62,2.5,0.8,0.5,0.1,0,2.6,4.8,143.7,549.8,175.3,154.6,111.7,27.8,4.1,229.8,4,4,170.9,0,0,0
3/11/16,Game Training,P26,Attacker,3/11/16 18:30,21.9,Full,1481.6,221.3,444.7,374.4,408.3,32.9,0,23.8,4.1,194,137.8,105.8,0.3,7.1,1.6,2.2,2.6,8.1,282.4,31,39,29,2,36,25,6,32.3,1314,303,63,17,4,1,0,0,0,0,10.5,1.8,1,0.6,0.1,8.1,6.2,409.9,1752.9,755.8,315.3,223.7,149.1,37.1,732.6,14,3.1,374.1,10,0.006944,1021
3/11/16,Rondos,P16,Central Defender,3/11/16 17:49,19.8,Full,698.4,159.1,254.6,267.4,17.4,0,0,14.8,2.1,167,140.3,81.4,0.4,0.9,3.8,4,7.6,3,61.2,4,43,4,0,45,8,1,8.2,899,54,4,0,0,0,0,0,0,0,7,1.5,0.5,0.1,0,4,3.4,95.5,867.3,389.1,204.3,81.9,13.6,0,362.5,0,2.7,24.6,0,0,0
3/11/16,Passing Practice,P16,Central Defender,3/11/16 18:20,8.8,Full,486.2,77.6,101.6,154.5,139,13.6,0,20.7,3.3,176,154.6,55.8,0,0.1,0.8,1.2,2.4,4.3,100.7,8,11,9,0,11,4,1,7.2,410,60,3,3,1,0,4,-0.8,3.2,58,3.2,0.8,0.3,0.2,0,2.5,4.8,119.5,548.3,204.6,158,71,44.4,4,229.2,1,2.7,146.3,1,0.000694,100.3
3/11/16,Game Training,P16,Central Defender,3/11/16 18:30,21.9,Full,1354.9,222.1,506.4,458.6,160.5,7.4,0,22.4,3.7,182,148.6,115.9,0,0.2,4.3,3.2,7.4,6.8,166,17,58,15,2,55,15,5,17.2,1118,122,20,3,0,0,0,0,0,0,10.5,2.5,0.8,0.2,0.1,7.2,5.4,235.4,1541.5,741.1,372.7,163.6,56.7,15.2,644.3,4,4,171,5,0.003472,501
3/11/16,Rondos,P22,Midfielder,3/11/16 17:49,19.8,Full,886.9,215,322.9,298.1,50.9,0,0,15.6,2.7,180,153.1,118.6,0,0.6,1.3,3.3,6.7,7.8,82.3,19,54,19,0,59,10,0,18.7,1182,163,18,4,0,0,0,0,0,0,8.3,1.5,0.7,0.2,0,4.9,4.1,160.8,1058.3,516.5,209.6,125.2,34.9,0.8,442.3,9,2.9,125.2,0,0,0
3/11/16,Passing Practice,P22,Midfielder,3/11/16 18:20,8.8,Full,563.1,60.7,134.1,146.6,196.7,25,0,23.8,3.8,184,161.1,61,0,0,0,1.1,3.1,4.6,133.6,11,20,11,0,18,7,2,13.4,405,134,21,3,1,0,6,-2.7,2.2,86,3.1,0.9,0.5,0.2,0,3,5.7,182.6,652,220.4,160.1,115.9,57.6,9.1,272.5,4,2.7,157.4,2,0.001389,200.9
3/11/16,Game Training,P22,Midfielder,3/11/16 18:30,21.9,Full,1600.7,142.5,485.9,578,365.9,24.2,4.2,25.4,4.4,198,148,116.8,0,0.9,4.4,4,4.6,8.1,305.5,23,50,17,6,43,25,9,30.4,1686,281,30,3,0,0,1,-3.3,0,17,8.8,3,1.2,0.4,0.1,8.4,6.4,389.2,1819.3,722.1,489,259.2,94.6,35.3,760.4,10,3.6,282,9,0.00625,984.7
3/11/16,Rondos,P18,Attacker,3/11/16 17:49,19.8,Full,874,193.6,352.8,273.9,53.7,0,0,16.3,2.7,197,133.8,63.7,0.5,1.2,3.5,8.3,6,0.4,80.2,17,35,17,0,70,4,0,16.3,1215,155,13,0,0,0,0,0,0,0,8.2,1.6,0.6,0.2,0,4.9,4.1,141.7,1057.9,506.7,214,108.4,33.3,0,442.1,11,2.8,138.2,3,0.002083,302.3
3/11/16,Passing Practice,P18,Attacker,3/11/16 18:20,8.8,Full,482.6,56.3,133.5,162.6,97.3,32.9,0,23.8,3.3,181,127.4,25.4,0.4,0.7,1.7,2.6,1.9,0.6,96.9,5,16,4,1,11,1,2,8.2,440,86,12,2,0,0,4,11.9,8.3,57,3,0.9,0.3,0.1,0,2.5,4.8,112.8,545.7,210.5,155.6,69,31.4,12.3,228.1,2,3.1,80.6,2,0.001389,200.3
3/11/16,Game Training,P18,Attacker,3/11/16 18:30,21.9,Full,1457.8,138.1,527.4,483.6,279.8,29,0,22,4,183,110.4,45,3,3.7,5.8,3.4,2.4,1,241.1,22,50,17,5,41,17,9,23.6,1067,226,36,6,0,0,0,0,0,0,9.6,2.1,1.1,0.4,0.1,7.8,6,352.8,1689.2,752.4,348.9,228.9,91.2,32.6,706,7,3.8,225.8,8,0.005556,816.6
3/11/16,Rondos,P19,Defender,3/11/16 17:49,19.7,Full,841,159.9,329.9,312.5,38.8,0,0,14.3,2.6,182,130.9,67.8,0.5,1.3,2.2,5.1,5.4,2.4,80.8,10,47,10,0,60,3,0,14.2,1412,86,2,0,0,0,0,0,0,0,7.2,1.8,0.7,0.1,0,4.7,4,133.5,1017.7,446,248.4,118.3,14.6,0.6,425.3,5,2.8,84,2,0.001389,201.8
3/11/16,Passing Practice,P19,Defender,3/11/16 18:20,8.8,Full,451.3,26.4,116.5,136.6,158.3,13.4,0,20.4,3.1,180,151.1,47.2,0.1,0.1,0.7,1.7,3.2,2.8,109.8,7,11,7,0,16,3,0,6.9,496,46,5,0,0,0,4,-2.2,1.7,50,2.4,0.8,0.4,0.1,0,2.4,4.5,126.9,509.6,166.5,153.8,99,22.8,5.1,213,2,2.7,142.3,1,0.000694,100.2
3/11/16,Game Training,P19,Defender,3/11/16 18:30,21.9,Full,1569.7,123.9,634.7,586.1,222.8,2.2,0,20.4,4.3,188,148.2,109.7,0.2,0.3,2.3,6.9,4.4,7,219.7,13,56,11,2,51,17,5,24.1,1563,153,21,3,1,1,0,0,0,0,9.8,3.2,0.9,0.2,0,8,6.1,248.9,1715.1,785.2,530,192.4,46.5,10,716.8,4,3.4,143.3,10,0.006944,1028
4/11/16,First Half,P23,Attacker,4/11/16 18:02,40.1,Full,4736.4,287.2,1562.3,1716.9,1065.9,104.1,0,23.3,7.1,188,157.6,247.4,0,0,0.1,1.8,23.9,13.3,890.4,33,141,25,8,153,41,12,139.7,3938,951,195,55,13,6,16,-1.7,3.2,236,23.4,9.8,3.4,0.8,0.1,23.9,10,1051.3,5156.8,2058.1,1616.7,803.2,221.3,26.9,2155.3,8,3.5,450.3,37,0.025694,4197
4/11/16,Second Half,P23,Attacker,4/11/16 18:53,40.3,Full,4671.3,296.9,1432.9,1681.3,1051.2,173.8,35.2,27.1,6.9,201,156.5,251.4,0,0,0.6,3.9,21.1,14.7,982.9,47,128,40,7,133,45,16,139.7,3897,926,227,58,10,4,8,-0.4,5,90,22.5,9.6,3.3,0.9,0.2,24,9.9,1106.2,5163.9,1906.3,1647.2,770.4,271.8,64,2158.3,18,4,597.8,33,0.022917,3830.8
4/11/16,Warm Up,P23,Attacker,4/11/16 17:28,30.4,Full,1803,223.6,710.1,782.4,86.9,0,0,17.9,3.6,162,124.2,73,2,4.8,7.3,10.7,5.3,0.3,195.4,17,74,16,1,74,15,3,60.9,1875,421,74,11,2,3,1,-5.4,0,10,13.2,4.1,0.8,0.1,0,9.2,5,181.7,1977.2,1002.9,611.1,142.1,34,5.6,826.4,4,3.2,152.2,8,0.005556,806.9
4/11/16,First Half,P18,Attacker,4/11/16 18:02,40.1,Full,5007.1,233,1461,1899,1170.6,206.2,37.4,26.5,7.5,179,165.7,336.5,0,0,0,0.5,8.5,31.1,1087.5,43,119,34,9,105,43,16,82.3,4538,913,98,11,1,0,15,7.9,6.1,179,22.1,10.3,3.4,1,0.3,25.5,10.6,1212.6,5495.8,1953.1,1828.2,814.7,302.3,95.6,2297,17,3.6,671.3,36,0.025,4363.2
4/11/16,Second Half,P18,Attacker,4/11/16 18:53,40.3,Full,4319.6,285.4,1448.7,1603.7,831.7,116.9,33.2,27.1,6.4,208,136.4,188.1,3,3.5,3.9,4.7,11.6,11.2,812.3,39,93,32,7,97,39,7,64.5,3647,696,78,5,1,0,5,12.7,3.3,64,22.7,9.2,2.3,0.7,0.3,21.9,9,823.5,4715.2,1901,1585,540.1,196.8,86.6,1970.8,12,3.7,554.5,30,0.020833,3308
4/11/16,Warm Up,P18,Attacker,4/11/16 17:28,30.4,Full,1705.9,187,807.9,625.4,77.5,8.2,0,21.7,3.4,155,121.6,69.5,3.2,4.4,7,10.3,5.5,0,166.4,15,64,14,1,65,12,2,25.1,1968,254,13,1,0,0,0,0,0,0,13,3.6,0.7,0.2,0,8.7,4.8,174.4,1870.7,1008.9,514.2,124.9,42.8,6.8,781.9,5,3.1,136.2,3,0.002083,303.4
4/11/16,Warm Up,P21,Midfielder,4/11/16 17:28,30.4,Full,1913.9,286.8,691.1,775.6,154.8,5.7,0,20.7,3.8,190,154,191.2,0,1.6,5,3.2,5.5,15.2,232.8,37,81,29,8,104,18,2,32.7,2479,279,25,7,0,0,0,0,0,0,14.5,4,1,0.3,0.1,10.2,5.6,277.5,2200.6,1044.4,592,189.7,71.7,16.1,919.8,18,4.3,307.9,7,0.004861,706.9
4/11/16,First Half,P22,Midfielder,4/11/16 18:02,40.1,Full,5462.5,286.9,1268,2207.9,1492,207.8,0,24.7,8.2,199,179.5,378.5,0,0,0,0,2.7,37.4,1248.5,49,153,47,2,141,54,29,104,5180,999,93,16,0,0,22,-1.4,3.4,296,21.1,12.3,3.9,1.3,0.2,27.7,11.5,1370.8,5971.6,1934.3,2157.4,948.5,360.1,62.2,2495.9,19,4.1,564.6,38,0.026389,4918.6
4/11/16,Second Half,P22,Midfielder,4/11/16 18:53,40.3,Full,2999.4,231.2,687.8,1036.2,759.8,234.8,49.6,27.5,4.5,197,149.6,240.7,0,6.5,9.6,1.4,1.5,21.4,778,49,82,47,2,74,34,18,67.8,2699,523,77,13,4,2,9,-2.8,2.1,133,12.9,5.5,2.4,1.1,0.2,15.9,6.6,973.1,3432,1084.6,941.6,589.7,317.6,65.9,1434.4,28,4.2,684,21,0.014583,2673.6
